ID,Title,URL,Published Date,Risk Level,Category,Summary
149,Why the F5 Hack Created an ‘Imminent Threat’ for Thousands of Networks,https://www.wired.com/story/f5-hack-networking-software-big-ip/,2025-10-16,HIGH,Breach,"The recent disclosure of a long-term breach by networking software giant F5 has created an 'imminent threat' for thousands of networks worldwide. This incident, which remains under investigation, highlights the vulnerability of major corporations to cyber attacks and underscores the importance of robust cybersecurity measures. The compromised systems could potentially expose sensitive data and leave organizations vulnerable to further exploitation. The breach not only affects F5 customers but also raises concerns about the security practices in the broader industry, prompting a review of existing protocols across various sectors."
15,F5 Breach Exposes BIG-IP Source Code — Nation-State Hackers Behind Massive Intrusion,https://thehackernews.com/2025/10/f5-breach-exposes-big-ip-source-code.html,2025-10-15,HIGH,Breach,"The F5 breach has exposed sensitive source code of their BIG-IP product, indicating a significant compromise by a highly skilled and well-resourced nation-state actor. This incident not only highlights the vulnerability of major tech companies to sophisticated cyber attacks but also signals an escalation in tactics used by such adversaries to steal intellectual property and exploit vulnerabilities for state-sponsored espionage. The theft of BIG-IP's source code poses a significant risk as it could be weaponized or sold on the black market, potentially impacting numerous industries including telecommunications, finance, and government sectors that rely heavily on F5's products for their security infrastructure. This breach underscores the importance of robust cybersecurity measures and continuous monitoring to detect and respond to such threats effectively."
16,Over 100 VS Code Extensions Exposed Developers to Hidden Supply Chain Risks,https://thehackernews.com/2025/10/over-100-vs-code-extensions-exposed.html,2025-10-15,HIGH,Malware,"This research highlights a significant vulnerability in the software supply chain of Visual Studio Code (VS Code) extensions, where over 100 extensions unintentionally exposed access tokens. These leaked personal access tokens (PATs) enable attackers to distribute malicious extension updates across all users' installations, posing a critical security risk. This not only compromises user data and system integrity but also undermines the trust in software ecosystems by demonstrating vulnerabilities that can be exploited by bad actors."
17,How Attackers Bypass Synced Passkeys,https://thehackernews.com/2025/10/how-attackers-bypass-synced-passkeys.html,2025-10-15,HIGH,Vulnerability,"The article highlights a significant security vulnerability in passkey deployments where they are synced across cloud accounts and devices. This inherited risk from the cloud accounts and recovery processes exposes enterprises to material risks, as attackers can bypass strong authentication mechanisms using adversary-in-the-middle (AiTM) kits. The implications for businesses deploying such technology include heightened susceptibility to cyber attacks and potential data breaches. Immediate attention is advised to review and potentially redesign passkey deployment strategies to mitigate these risks."
18,Two CVSS 10.0 Bugs in Red Lion RTUs Could Hand Hackers Full Industrial Control,https://thehackernews.com/2025/10/two-cvss-100-bugs-in-red-lion-rtus.html,2025-10-15,HIGH,Vulnerability,"Two critical security flaws affecting Red Lion Sixnet remote terminal unit (RTU) products have been disclosed by cybersecurity researchers, with a CVSS score of 10.0 each. These vulnerabilities could lead to code execution with the highest privileges if exploited successfully. The affected products include Red Lion SixTRAK and VersaTRAK models. This poses a significant threat to industrial control systems, as it allows hackers full access to these devices, potentially leading to severe operational disruptions or even physical damage. The business implications are substantial, including potential legal liabilities, financial losses due to downtime or data theft, and reputational damage. Immediate attention is required to patch the vulnerabilities and implement robust security measures."
19,Hackers Target ICTBroadcast Servers via Cookie Exploit to Gain Remote Shell Access,https://thehackernews.com/2025/10/hackers-target-ictbroadcast-servers-via.html,2025-10-15,HIGH,Vulnerability,"The disclosed vulnerability in ICTBroadcast, a critical autodialer software from ICT Innovations, has been found to be actively exploited by hackers. This flaw, with the CVE identifier CVE-2025-2611 and a CVSS score of 9.3, is characterized by improper input validation which allows for unauthenticated remote code execution. The severity of this vulnerability makes it a significant threat to organizations using ICTBroadcast, as it can lead to unauthorized access and potential data breaches. Immediate attention is required to patch the software and implement enhanced security measures to prevent further attacks."
20,New SAP NetWeaver Bug Lets Attackers Take Over Servers Without Login,https://thehackernews.com/2025/10/new-sap-netweaver-bug-lets-attackers.html,2025-10-15,HIGH,Vulnerability,"A critical security flaw in the SAP NetWeaver AS Java component has been disclosed, carrying a CVSS score of 10.0, which is classified as insecure deserialization. This vulnerability allows attackers to execute arbitrary commands on affected servers without needing any login credentials. The severity of this issue is HIGH due to its potential for widespread exploitation and direct impact on system integrity and availability. Immediate attention is required to mitigate the risk associated with this exploit. Businesses relying on SAP NetWeaver should prioritize updating their systems with the latest security patches to prevent unauthorized access and potential data breaches."
36,October Patch Tuesday beats January ’25 record,https://news.sophos.com/en-us/2025/10/15/october-patch-tuesday-beats-january-25-record/,2025-10-15,HIGH,Vulnerability,"This month's Patch Tuesday release by Microsoft is particularly significant due to the sheer volume of patches released (170) and the high severity ratings assigned to several vulnerabilities, including eight Critical-severity issues. These include Remote Code Execution, Elevation of Privilege, Information Disclosure, and Spoofing flaws that pose a risk across multiple product families such as Windows, Office, Excel, Azure, and more. Notably, two of these Critical issues are already under active exploit in the wild, highlighting the urgent need for immediate action to mitigate potential security breaches. The patches not only address critical vulnerabilities but also include advisories related to products that will no longer receive support this month, emphasizing continuous monitoring and updating across all systems."
41,Scammers are still sending us their fake Robinhood security alerts,https://www.malwarebytes.com/blog/news/2025/10/scammers-are-still-sending-us-their-fake-robinhood-security-alerts,2025-10-15,HIGH,Phishing,"The text scam impersonating Robinhood, a popular US-based investment app, continues to target users with fake security alerts about 'suspicious activity' on their accounts. The scammers use tactics such as sending messages from foreign numbers and creating phishing websites that mimic the real Robinhood login page. These tactics are designed to pressure recipients into providing their login credentials, which can then be used by the scammers to access personal information and financial details stored in the user's account. To stay safe, users should avoid following links in unsolicited messages, share only necessary information through official channels, and use up-to-date anti-malware solutions with web protection features. If a user clicks on a phishing link, they should immediately change their Robinhood password and consider enabling two-factor authentication for added security."
46,Confirmed compromise of F5 network,https://www.ncsc.gov.uk/news/confirmed-compromise-f5-network,2025-10-15,HIGH,Malware,"The confirmed compromise of F5 networks has raised significant concerns in the cybersecurity community, highlighting potential vulnerabilities that could be exploited by malicious actors. This incident underscores the importance of staying updated with the latest security patches and guidelines provided by reputable vendors like F5 to mitigate risks effectively. The breach not only affects direct users but also poses a threat to other organizations potentially using similar technologies or services from compromised entities, thereby increasing the overall risk landscape. Organizations should prioritize immediate implementation of recommended updates and follow strict protocols for network monitoring and vulnerability assessments."
49,Maverick: a new banking Trojan abusing WhatsApp in a mass-scale distribution,https://securelist.com/maverick-banker-distributing-via-whatsapp/117715/,2025-10-15,HIGH,Malware,"The detected malware campaign in Brazil uses WhatsApp to distribute a new banking Trojan named Maverick, which shares similarities with another Brazilian Trojan called Coyote. The Trojan infects victims by sending malicious LNK files through WhatsApp messages, disguised as bank notifications. Once installed, the Trojan automates message sending via hijacked accounts using WhatsApp Web, exploiting access to spread the malware to contacts. The infection is complex and fileless, occurring entirely in memory with minimal disk activity, utilizing PowerShell, .NET, and shellcode encrypted by Donut.

Maverick targets mainly Brazilians and checks for specific conditions like time zone, language, region, and date format to ensure victims are in Brazil before proceeding. It controls the infected computer, taking screenshots, monitoring open browsers and websites, installing a keylogger, controlling the mouse, blocking the screen when accessing banking websites, terminating processes, and opening phishing pages. The Trojan aims to capture banking credentials and monitors access to Brazilian bank websites, cryptocurrency exchange websites, and payment platforms.

Initial infection attempts were blocked in Brazil within the first 10 days of October, with over 62 thousand attempts thwarted by security solutions."
50,Mysterious Elephant: a growing threat,https://securelist.com/mysterious-elephant-apt-ttps-and-tools/117596/,2025-10-15,HIGH,Malware,"Mysterious Elephant is a highly active advanced persistent threat (APT) group that has been consistently evolving since its discovery in 2023. Focusing on government entities and foreign affairs sectors in the Asia-Pacific region, it employs sophisticated tools and techniques to infiltrate targets using WhatsApp communications for data theft. The latest campaign began in early 2025 and marks a significant shift in TTPs with custom-made tools and open-source tools such as BabShell and MemLoader modules. Mysterious Elephant uses spear phishing emails targeting diplomatic institutions, exploiting vulnerabilities like CVE-2017-11882 through malicious PowerShell scripts and reverse shell tool BabShell, which is a significant concern for organizations targeted by this APT group."
59,Frequently Asked Questions About The August 2025 F5 Security Incident,https://www.tenable.com/blog/frequently-asked-questions-about-the-august-2025-f5-security-incident,2025-10-15,HIGH,Breach,"The August 2025 F5 security incident involved a highly sophisticated nation-state threat actor gaining access to certain systems within the company's environment, including their BIG-IP product development systems and engineering knowledge management platforms. This breach led to unauthorized access to undisclosed security vulnerabilities in the BIG-IP products and source code for its BIG-IP product. The risk of these vulnerabilities being exploited by attackers remains high as they could potentially identify other vulnerabilities through the stolen data. F5 has released patches for several vulnerabilities, urging all affected organizations to update their BIG-IP instances immediately. Additionally, CISA issued an emergency directive recommending similar actions."
65,F5 network compromised,https://news.sophos.com/en-us/2025/10/15/f5-network-compromised/,2025-10-15,HIGH,Breach,"The recent compromise of F5 networks has revealed a significant security breach involving nation-state threat actors gaining long-term access to the company's systems and exfiltrating sensitive data, including source code and information about undisclosed product vulnerabilities. This incident highlights a critical vulnerability that could be exploited by other threat actors to target F5 devices, potentially leading to widespread malware infections and further security breaches across various industries. The exposure of these vulnerabilities not only poses an immediate risk to F5 but also threatens the cybersecurity of organizations worldwide that rely on F5 products."
185,TikTok scam sells you access to your own fake money,https://www.malwarebytes.com/blog/news/2025/10/tiktok-scam-sells-you-access-to-your-own-fake-money,2025-10-15,HIGH,Phishing,"The TikTok scam described is a sophisticated phishing attack that targets users through direct messages (DMs) on the platform, aiming to trick them into accessing a fake cryptocurrency account with phony funds. The scam uses emotional storytelling and urgent messaging to create a sense of urgency, leading users to log in using provided credentials. Once inside the trap, users are presented with an illusion of real funds but find that they cannot withdraw these funds without additional fees or information from the original account holder, which is unobtainable. This setup creates a loop where users are encouraged to pay more fees and eventually upgrade their accounts to VIP status in order to continue the process, all while never actually gaining access to any real money.

The scam's success relies on several factors including emotional manipulation through dramatic narratives, immediate action pressure due to mobile-friendly interfaces, and a user experience designed for quick taps that reduces cognitive effort to engage. Moreover, by collecting personal data during the process, scammers can exploit this information in future scams or attempts at extortion. The implications of such attacks are significant as they not only target financial losses but also lead to potential identity theft and further exploitation through follow-up scams."
186,"Satellites leak voice calls, text messages and more",https://www.malwarebytes.com/blog/news/2025/10/satellites-still-leak-unencrypted-traffic-including-voice-calls-and-text-messages,2025-10-15,HIGH,General Security,"This incident involves researchers from several US universities intercepting unencrypted broadcast signals through geostationary satellites using off-the-shelf equipment on university rooftops. The satellites, which move at the same speed as Earth's rotation and orbit at a high altitude of around 22,000 miles, are ideal for relaying phone calls, text messages, and internet data due to their coverage of vast areas including remote and hard-to-reach locations. However, this stability also makes them convenient targets for eavesdropping. The researchers observed clear text IP traffic from 39 GEO satellites across 25 distinct longitudes with 411 transponders using consumer-grade equipment. This included private voice calls, text messages, call metadata, internal communications, business data, and more, revealing a pervasive lack of standardized encryption protocols that leaves much of the intercepted traffic vulnerable to interception by technically capable individuals. The study highlights the importance of ensuring communication encryption before data is transmitted through satellite links, cautioning against reliance on providers for data security alone."
21,Chinese Hackers Exploit ArcGIS Server as Backdoor for Over a Year,https://thehackernews.com/2025/10/chinese-hackers-exploit-arcgis-server.html,2025-10-14,HIGH,Malware,"A significant cyber threat has been identified targeting ArcGIS Server systems, with evidence pointing to a prolonged campaign by a Chinese state-sponsored hacking group known as Flax Typhoon. This group, also associated with the labels Ethereal Panda and RedJuliett, exploited these systems for over a year before being detected. The activity is considered severe due to its persistent nature and potential exposure of sensitive information through compromised servers.

The implications for businesses using ArcGIS Server are substantial. Such breaches can lead to unauthorized access to proprietary data, potentially compromising competitive advantage and regulatory compliance. Moreover, the fact that this threat has been active for over a year indicates a significant vulnerability in the system's security measures, which needs immediate attention to prevent future attacks."
22,RMPocalypse: Single 8-Byte Write Shatters AMD’s SEV-SNP Confidential Computing,https://thehackernews.com/2025/10/rmpocalypse-single-8-byte-write.html,2025-10-14,HIGH,Vulnerability,"RMPocalypse is a critical vulnerability in AMD's SEV-SNP technology, which could be exploited by an attacker to undermine the confidentiality and integrity of data processed within confidential computing environments. This flaw allows for a single memory write operation that can bypass essential security protections, posing a significant threat to businesses relying on SEV-SNP for their sensitive information processing. The impact is high as it directly affects the core functionality of AMD's SEV-SNP technology, potentially leading to unauthorized access and data exposure. Immediate attention is required to mitigate this risk by applying the released fixes and enhancing security measures to prevent future exploitation."
23,New Pixnapping Android Flaw Lets Rogue Apps Steal 2FA Codes Without Permissions,https://thehackernews.com/2025/10/new-pixnapping-android-flaw-lets-rogue.html,2025-10-14,HIGH,Vulnerability,"This vulnerability in Android devices, particularly those made by Google and Samsung, allows rogue applications to steal two-factor authentication codes and other sensitive data without user consent. The attack is stealthy and occurs through a side-channel method that captures pixels from the screen, hence the name 'Pixnapping'. This flaw could potentially lead to significant security breaches as 2FA codes are crucial for protecting accounts against unauthorized access. The academic researchers who discovered this vulnerability have named it Pixnapping, emphasizing its covert nature of data theft. The implications for businesses are high, as compromised 2FA codes can lead directly to the unauthorized access and potential theft of sensitive information stored in user accounts.

The discovery of this flaw highlights a critical need for enhanced app permissions management and tighter security protocols within Android devices and their respective ecosystems."
24,What AI Reveals About Web Applications— and Why It Matters,https://thehackernews.com/2025/10/what-ai-reveals-about-web-applications.html,2025-10-14,HIGH,General Security,"The article highlights the growing use of artificial intelligence (AI) in understanding web applications, which has significant implications for cybersecurity. As AI-powered tools become more sophisticated, they are capable of rapidly reconnoitering environments by analyzing login flows, JavaScript files, error messages, API documentation, and GitHub repos. This ability to quickly map systems behavior can significantly enhance the effectiveness of cyber attacks. The article emphasizes that while AI is a powerful tool for enhancing web application security, it also presents new challenges in terms of how attackers can exploit these insights to target vulnerabilities more effectively."
25,"npm, PyPI, and RubyGems Packages Found Sending Developer Data to Discord Channels",https://thehackernews.com/2025/10/npm-pypi-and-rubygems-packages-found.html,2025-10-14,HIGH,Malware,"A recent cybersecurity report has revealed that several malicious packages within popular package ecosystems such as npm, PyPI, and RubyGems are secretly sending developer data directly to Discord channels. This activity is facilitated through the use of webhooks on Discord, which allow for automated message delivery without requiring bot user authentication or additional permissions. The stolen information includes potentially sensitive data from developers who have installed these malicious packages, posing a significant risk to their personal and organizational security. The impact extends beyond individual users; it could also affect broader software development practices and the trust in open-source communities. Businesses relying on these ecosystems for software development must promptly update their systems and implement stricter controls to prevent unauthorized data access."
26,Researchers Expose TA585’s MonsterV2 Malware Capabilities and Attack Chain,https://thehackernews.com/2025/10/researchers-expose-ta585s-monsterv2.html,2025-10-14,HIGH,Malware,"The TA585 threat actor has been identified for delivering a malware called MonsterV2 through phishing campaigns. This activity highlights the increasing sophistication and widespread use of off-the-shelf malware in cyber attacks, suggesting that traditional security measures may be insufficient to protect against such threats. The impact is significant as it demonstrates the ability of adversaries to bypass typical defenses and deploy malware with relative ease, potentially causing substantial damage to organizations relying on outdated or inadequate cybersecurity strategies. Business implications include heightened risks for data theft, financial loss, and potential operational disruptions due to malware infections."
35,"Patch Tuesday, October 2025 ‘End of 10’ Edition",https://krebsonsecurity.com/2025/10/patch-tuesday-october-2025-end-of-10-edition/,2025-10-14,HIGH,Vulnerability,"This month's Patch Tuesday brought significant attention to two actively exploited vulnerabilities, CVE-2025-24990 and CVE-2025-59230, highlighting the importance of regular software updates in cybersecurity. The first vulnerability targets a third-party modem driver bundled with Windows for over two decades, which has now been removed from the system due to active exploitation. The second vulnerability is an elevation of privilege bug in Windows Remote Access Connection Manager (RasMan), which could be exploited by social engineering users into opening malicious documents. Additionally, Microsoft announced that starting next month, Word documents will automatically save to OneDrive without user consent, providing users with options to adjust this setting. Another critical remote code execution vulnerability was found in the Windows Server Update Service (WSUS), indicating potential risks for organizations relying on this service for security updates."
54,A New Attack Lets Hackers Steal 2-Factor Authentication Codes From Android Phones,https://www.wired.com/story/a-new-attack-lets-hackers-steal-2-factor-authentication-codes-from-android-phones/,2025-10-14,HIGH,Malware,"The 'Pixnapping' attack represents a significant cybersecurity threat targeting Android devices, specifically Google Pixels and Samsung Galaxy S25 models. This novel method exploits side channels in the Android operating system to covertly steal two-factor authentication codes (2FA) and other private data from apps installed on affected devices. The attack is facilitated by a malicious app that does not require any permissions to operate, making it particularly insidious. It can read sensitive information displayed on the screen of targeted applications, including chat messages, email contents, and 2FA codes stored in authenticator apps. The vulnerability lies in the fact that Android's rendering pipeline allows third-party apps to access data from other apps without explicit user consent or system permissions. Google has released a mitigation update but the researchers claim that their modified version of the attack still works even after the update, demonstrating its evasiveness and adaptability. This attack is reminiscent of the GPU.zip exploit from 2023 which also targeted sensitive visual data displayed on websites via side channels in graphics processing units."
55,Feds Seize Record-Breaking $15 Billion in Bitcoin From Alleged Scam Empire,https://www.wired.com/story/feds-seize-record-breaking-15-billion-in-bitcoin-from-alleged-scam-empire/,2025-10-14,HIGH,Ransomware,"The seizure of almost 130,000 bitcoins worth around $15 billion by US and UK authorities marks a significant milestone in cybercrime enforcement. This operation targeted one of the largest investment fraud operations in history, involving criminal gangs running modern slavery scam compounds in Southeast Asia. The action against the Prince Group Transnational Criminal Organization included financial sanctions against 146 targets linked to the alleged criminal enterprise, with the US Department of Justice (DOJ) seizing a historic amount of bitcoin at the time of the announcement—the largest cryptocurrency seizure by the US government to date. This operation represents a major blow to cybercrime networks operating out of Southeast Asia and highlights the growing role of cryptocurrencies in facilitating illegal activities."
63,"Anatomy of an Attack: The ""BlackSuit Blitz"" at a Global Equipment Manufacturer",https://unit42.paloaltonetworks.com/anatomy-of-an-attack-blacksuit-ransomware-blitz/,2025-10-14,HIGH,Ransomware,"The 'BlackSuit Blitz' attack against a global equipment manufacturer is a prime example of how sophisticated cyber threats can infiltrate even the most secure organizations. Initiated by the APT Ignoble Scorpius, the assault began with a vishing attack that deceived employees into providing sensitive information or granting unauthorized access to attackers. This breach allowed BlackSuit ransomware to penetrate the company's systems, encrypting crucial files and demanding ransom in exchange for decryption keys. Unit 42, a cybersecurity research team, played a pivotal role by identifying this APT group and tracking their operations, which helped mitigate the impact of the attack. The case underscores the critical need for robust phishing defenses and continuous employee training to recognize and avoid such social engineering attacks. Moreover, it highlights the importance of real-time threat intelligence sharing among security teams to stay ahead of emerging threats."
66,"Satellites Are Leaking the World’s Secrets: Calls, Texts, Military and Corporate Data",https://www.wired.com/story/satellites-are-leaking-the-worlds-secrets-calls-texts-military-and-corporate-data/,2025-10-14,HIGH,General Security,"This incident involves the exposure of sensitive information via unsecured satellite transmissions, including call logs from T-Mobile users and potentially classified military and corporate data. The lack of encryption in these transmissions significantly compromises privacy and security standards, posing a high risk to individuals whose communications were intercepted and to national security interests. The implications extend beyond mere data breaches; it highlights the vulnerability of global communication infrastructure to unauthorized access and potential misuse by malicious actors. This not only affects commercial entities but also involves sensitive military information that could be exploited for various purposes, including espionage or sabotage."
27,"⚡ Weekly Recap: WhatsApp Worm, Critical CVEs, Oracle 0-Day, Ransomware Cartel & More",https://thehackernews.com/2025/10/weekly-recap-whatsapp-worm-critical.html,2025-10-13,HIGH,Malware,"This week's cyber threat intelligence highlights a variety of tactics used by attackers to exploit vulnerabilities in various platforms and services. The WhatsApp worm incident demonstrates the potential for malware to spread rapidly through messaging apps, highlighting the need for stronger security measures against such threats. Additionally, several critical CVEs (Common Vulnerabilities and Exposures) have been disclosed, which if exploited could lead to significant data breaches or system compromises. Oracle's 0-day vulnerability adds another layer of concern as it remains unpatched in many environments, posing a direct risk to organizations that rely on Oracle technologies. Lastly, the mention of ransomware cartel activities suggests a growing trend where cybercriminals are forming alliances for more effective and profitable attacks. These developments underscore the urgent need for enhanced threat detection capabilities and robust security protocols across all digital platforms."
28,Researchers Warn RondoDox Botnet is Weaponizing Over 50 Flaws Across 30+ Vendors,https://thehackernews.com/2025/10/researchers-warn-rondodox-botnet-is.html,2025-10-13,HIGH,Malware,"The RondoDox botnet has recently expanded its operations to exploit over 50 vulnerabilities across more than 30 vendors. This highly aggressive tactic can be characterized as a 'exploit shotgun' approach, targeting various internet-exposed infrastructures such as routers, DVRs, NVRs, CCTV systems, web servers, and other vulnerable devices. The botnet's expansion into multiple vendor landscapes signifies an escalation in its malicious intent to propagate and proliferate within the digital infrastructure. This activity not only highlights the increasing sophistication of cyber threats but also underscores the urgent need for robust vulnerability management and continuous security monitoring across various technological ecosystems."
29,Microsoft Locks Down IE Mode After Hackers Turned Legacy Feature Into Backdoor,https://thehackernews.com/2025/10/microsoft-locks-down-ie-mode-after.html,2025-10-13,HIGH,Malware,"Microsoft has recently enhanced its security measures for the IE mode within its Edge browser, following reports of potential unauthorized access through the legacy feature. The company acknowledged that threat actors were exploiting basic social engineering tactics along with unpatched vulnerabilities in Internet Explorer's JavaScript to gain entry into users' devices. This incident highlights the continued need for robust cybersecurity practices across various platforms and technologies."
30,Astaroth Banking Trojan Abuses GitHub to Remain Operational After Takedowns,https://thehackernews.com/2025/10/astaroth-banking-trojan-abuses-github.html,2025-10-13,HIGH,Malware,"The Astaroth banking trojan has been observed employing a novel tactic by utilizing GitHub as a resilient infrastructure for its operations. This approach contrasts with traditional methods that rely on command-and-control (C2) servers, which are often targeted and taken down by security measures. By hosting malware in GitHub repositories, the Astaroth trojan demonstrates an ability to adapt and evade detection more effectively than previous variants. This strategic shift highlights a significant evolution in cyber threats, as attackers increasingly adopt cloud services like GitHub for their malicious activities. The implications of this campaign are substantial; it not only showcases the persistence and adaptability of sophisticated malware but also underscores the need for continuous monitoring and updates in cybersecurity measures to stay ahead of such threats."
31,"New Rust-Based Malware ""ChaosBot"" Uses Discord Channels to Control Victims' PCs",https://thehackernews.com/2025/10/new-rust-based-malware-chaosbot-hijacks.html,2025-10-13,HIGH,Malware,"ChaosBot is a Rust-based malware that has been recently disclosed by cybersecurity researchers. This backdoor enables threat actors to conduct reconnaissance and execute arbitrary commands on compromised hosts using credentials stolen from Cisco VPN and an over-privileged Active Directory account named 'serviceaccount'. The use of Rust, a systems programming language, for developing malware indicates a shift in tactics among cybercriminals seeking more sophisticated and stealthy methods. The impact of ChaosBot extends beyond the immediate compromise of PCs; it poses significant risks to network security infrastructure and sensitive data stored on compromised machines.

Business implications are substantial as this type of attack can lead to unauthorized access, data breaches, and potentially expose organizations to regulatory fines or loss of customer trust if sensitive information is accessed. Moreover, the use of compromised credentials from legitimate services like Cisco VPN highlights the importance of multi-factor authentication and robust user permission management within enterprises."
33,Why Unmonitored JavaScript Is Your Biggest Holiday Security Risk,https://thehackernews.com/2025/10/why-unmonitored-javascript-is-your.html,2025-10-13,HIGH,Malware,"This analysis highlights the significant security risk posed by unmonitored JavaScript during the holiday shopping season, particularly in e-commerce platforms where it can facilitate the theft of payment data. Despite relying on Web Application Firewalls (WAFs) and intrusion detection systems for protection, these technologies may not effectively monitor all aspects of online transactions due to their focus on traditional threats. The vulnerability becomes apparent when attackers exploit unmonitored JavaScript to bypass security measures, potentially leading to substantial financial losses and damage to customer trust if payment data is compromised. This issue underscores the need for a comprehensive security strategy that includes real-time monitoring and proactive measures to prevent such breaches."
283,'Happy Gilmore' Producer Buys Spyware Maker NSO Group,https://www.wired.com/story/happy-gilmore-producer-buys-spyware-maker-nso-group/,2025-10-11,HIGH,Malware,"The acquisition by 'Happy Gilmore' producer of Spyware maker NSO Group has raised significant concerns in the cybersecurity community. NSO Group is known for developing spyware tools used to target vulnerabilities in mobile devices, allowing them to gain unauthorized access and control over the device. This not only compromises user privacy but also poses a threat to national security. The acquisition by an entertainment company could lead to the integration of such technologies into their production processes, potentially compromising the integrity and security of sensitive information within films and television shows. Moreover, the implications for businesses using NSO Group's technology are severe; it could lead to data breaches and potential legal repercussions if discovered in corporate environments."
253,DDoS Botnet Aisuru Blankets US ISPs in Record DDoS,https://krebsonsecurity.com/2025/10/ddos-botnet-aisuru-blankets-us-isps-in-record-ddos/,2025-10-10,HIGH,Malware,"The Aisuru botnet has emerged as a significant threat to US Internet Service Providers (ISPs), disrupting services and causing widespread collateral damage. With its massive DDoS attacks, the botnet has shattered previous records by delivering near-record data floods of nearly 30 trillion bits per second. The majority of infected devices in the attack are consumer-grade routers, security cameras, digital video recorders, and other IoT devices operating with insecure firmware or default settings. This not only affects the targeted ISPs but also causes congestion on their networks, potentially impacting adjacent services. Experts emphasize the need for effective outbound DDoS attack suppression to mitigate these disruptions."
255,The Golden Scale: Bling Libra and the Evolving Extortion Economy,https://unit42.paloaltonetworks.com/scattered-lapsus-hunters/,2025-10-10,HIGH,Ransomware,"The article discusses a targeted campaign by the Lapsus$ cybercriminal group, specifically targeting retail and hospitality organizations for extortion. This group has been active in recent months, demonstrating their ability to breach multiple companies and demand ransom in exchange for stolen data. The impact of these attacks is significant as they not only target financial gains but also disrupt business operations and trust. Organizations in the retail and hospitality sectors are particularly vulnerable due to the sensitive nature of customer information involved. The Lapsus$ group has shown a pattern of successful breaches, which highlights their capability and willingness to continue targeting organizations for ransom. This situation demands immediate attention from cybersecurity teams to implement robust security measures and possibly engage with law enforcement if necessary."
280,"The Good, the Bad and the Ugly in Cybersecurity – Week 41",https://www.sentinelone.com/blog/the-good-the-bad-and-the-ugly-in-cybersecurity-week-41-7/,2025-10-10,HIGH,Breach,"This week's cybersecurity news highlights several significant incidents affecting different sectors. In the childcare sector, Kido nurseries were victims of ransomware, leading to the exposure of sensitive data including photos of over 8000 children. The attack was attributed to the Radiant Group and involved the theft of data hosted by a nursery software platform, though no system compromise was reported. This incident highlights the vulnerability of small businesses to cyber threats and emphasizes the importance of robust cybersecurity measures. In cloud security, Crimson Collective has been identified as a threat group targeting AWS environments for data theft and extortion through sophisticated multi-stage intrusions. The use of exposed credentials and inadequate privilege management by the attackers is highlighted as key vulnerabilities exploited in these breaches. Lastly, Discord faced a breach affecting customer support systems, potentially exposing personal information of 5.5 million users. This incident underscores the risks associated with third-party vendor security and the importance of promptly addressing ransomware attacks."
254,ShinyHunters Wage Broad Corporate Extortion Spree,https://krebsonsecurity.com/2025/10/shinyhunters-wage-broad-corporate-extortion-spree/,2025-10-07,HIGH,Ransomware,"ShinyHunters is a cybercriminal group that has been active since May 2025, primarily targeting Salesforce customers through voice phishing attacks to siphon more than a billion records. They have expanded their operations to include other major corporations like Discord and Red Hat, threatening to publish stolen data unless ransom demands are met. The group's tactics included exploiting critical zero-day vulnerabilities in Oracle's E-Business Suite software (CVE-2025-61882) for unauthorized access and remote code execution. This vulnerability was first exploited by the Clop ransomware gang to steal data from affected companies. ShinyHunters has also claimed responsibility for a breach involving Discord user data, compromising GitLab servers used by Red Hat and stealing terabytes of sensitive files."
265,"Nearly Three in Four U.S. Healthcare Organizations Report Patient Care Disruption Due to Cyber Attacks, According to New Proofpoint-Ponemon Institute Report",https://www.proofpoint.com/us/newsroom/press-releases/nearly-three-four-us-healthcare-organizations-report-patient-care-disruption,2025-10-07,HIGH,Breach,"The recent report by Proofpoint-Ponemon Institute highlights the significant impact of cyber threats on patient care in U.S. healthcare organizations, with nearly three out of four experiencing disruptions due to cyber attacks. This includes ransomware, cloud compromise, supply chain attacks, and business email compromise (BEC), which have resulted in increased medical procedure complications, longer patient stays, and raised mortality rates. The report also points to the growing role of AI in healthcare security strategy but highlights significant challenges such as lack of internal expertise, absence of clear leadership, and budget concerns. These findings underscore the urgent need for a human-centric cybersecurity approach that not only protects systems and data but also preserves the continuity and quality of care."
270,Active exploitation of vulnerability affecting Oracle E-Business Suite,https://www.ncsc.gov.uk/news/active-exploitation-vulnerability-affecting-oracle-ebusiness-suite,2025-10-06,HIGH,Vulnerability,"The vulnerability CVE-2025-61882, which affects Oracle E-Business Suite, has been identified as a critical issue by the NCSC. This vulnerability is actively being exploited in the wild, indicating a high level of threat to organizations using Oracle E-Business Suite. The exploit could lead to unauthorized access and potential data theft or manipulation, posing significant risks to businesses that rely on this software for their operations. Immediate action is advised to patch systems and implement enhanced security measures to prevent further exploitation."
